position,sess,burst_type,ids,amp,freq,duration
2,110510,cc,3319,0.6727179221,17.1787211102,0.1165172855
2,110510,cc,3319,0.7205257326000001,16.6998519121,0.1792573624
2,110510,cc,3320,0.5404565691000001,17.7437259837,0.1152368758
0,110510,cc,3321,0.4714126556,22.3084978771,0.1370038412
1,110510,cc,3322,0.6711355849,18.5918399363,0.15877080670000002
-1,110510,cc,3323,0.7876737434000001,19.9037704906,0.15236875800000002
-1,110510,co,3323,0.7065846601,18.1533686257,0.2765685019
-1,110510,cc,3324,0.36426517350000004,15.6017342834,0.1959026889
-1,110510,cc,3324,0.3317980829,24.9859089837,0.1600512164
0,110510,cc,3325,0.3361074845,20.1466180324,0.14724711910000002
0,110510,cc,3325,0.4342993704,23.7238306385,0.119078105
0,110510,cc,3325,0.1699642221,26.0482597859,0.18950064020000001
-1,110510,cc,3326,0.5515271108,18.8876773917,0.3175416133
-1,110510,cc,3326,0.5389255665,21.2738814232,0.0960307298
-1,110510,cc,3326,0.4887921908,15.2847484467,0.1293213828
-2,110510,cc,3327,0.22596254540000002,16.2500846759,0.12291933420000001
-1,110510,cc,3328,0.5169674132000001,19.7931403416,0.1997439181
-1,110510,cc,3328,0.5662632583,17.1369001572,0.2317541613
0,110510,cc,3330,0.34844405170000003,18.6891417079,0.10499359800000001
0,110510,cc,3331,0.4941589448,18.5379973387,0.1062740077
0,110510,cc,3331,0.36589139130000004,19.8262571477,0.2509603073
0,110510,cc,3331,0.6061682115,18.3262424068,0.2752880922
0,110510,cc,3332,0.48702337240000004,18.9163391837,0.5262483995
-1,110510,cc,3333,0.6059057195,18.0564778801,0.11139564660000001
-1,110510,cc,3333,0.5037789931000001,17.5577225141,0.35083226630000003
-1,110510,cc,3333,0.5923331510000001,20.5753893412,0.2419974392
-1,110510,cc,3335,0.2512658699,28.6761821055,0.1037131882
-1,110510,cc,3335,0.5531219436,23.7749652576,0.1241997439
-1,110510,cc,3335,0.5665932108,21.0294109557,0.0973111396
2,110510,co,3337,0.5720571827,17.243798705,0.2996158771
0,110510,cc,3339,0.7210125389,24.6131170861,0.0742637644
0,110510,cc,3339,0.6927957879000001,18.216975835,0.1062740077
0,110510,cc,3341,0.4743626657,20.6765819794,0.1446862996
0,110510,co,3342,0.6961141926000001,18.1269151271,0.1651728553
0,110510,cc,3342,0.19714566990000001,24.9518219941,0.2407170294
2,110510,cc,3343,0.7302850113,18.4063258323,0.22023047380000002
-1,110510,cc,3344,0.4107640866,17.8270703475,0.15236875800000002
2,110510,cc,3345,0.6463842856,18.745816584,0.1600512164
2,110510,cc,3345,0.24879069180000002,17.6733991975,0.1165172855
2,110510,co,3345,0.6875972716000001,21.6518001791,0.1766965429
1,110510,cc,3346,0.4465387624,19.2441190976,0.2612035851
0,110510,cc,3347,0.4295539608,17.5467253034,0.3341869398
0,110510,co,3347,0.8063147099,21.7853994837,0.1395646607
0,110510,cc,3347,0.6324949578,19.0368552658,0.16645326500000002
0,110510,cc,3347,0.45548997680000003,24.0370014356,0.1165172855
2,110510,cc,3350,0.4984669399,18.7331376301,0.2138284251
-1,110510,cc,3351,0.4812375357,19.6234196878,0.1510883483
1,110510,cc,3352,0.7507884863000001,21.8408729431,0.3149807939
-1,110510,cc,3353,0.6673240907,18.2632015625,0.16133162610000001
-2,110510,co,3355,0.8506528108,20.5416623648,0.0985915493
-2,110510,co,3355,0.5510651331,27.2429287322,0.11011523690000001
1,110510,cc,3358,0.5835196148,18.4956689432,0.5915492958
2,110510,cc,3360,0.3549787752,20.1027189511,0.138284251
2,110510,cc,3363,0.3734337097,21.9098887884,0.1395646607
-2,110510,cc,3366,0.7729483807,19.571156119,0.19206145970000002
-2,110510,cc,3366,0.4851736185,20.9342680706,0.1459667093
-2,110510,cc,3366,0.5674803983,20.4138623871,0.24455825860000002
0,110510,cc,3368,0.717358583,18.3384340141,0.11011523690000001
-3,110510,co,3370,0.961412895,21.7233776634,0.0896286812
0,110510,cc,3372,0.37452262750000004,22.0552754577,0.1254801536
0,110510,cc,3372,0.6470291794,18.5784842587,0.27144686300000004
2,110510,cc,3373,0.3827115132,17.976196213,0.1728553137
3,110510,cc,3374,0.7141210247,19.9120859168,0.2023047375
3,110510,cc,3374,0.6431589566,21.2026618788,0.0896286812
1,110510,cc,3375,0.7405458770000001,18.8263068378,0.26632522410000004
0,110510,cc,3376,0.5874010988,22.9248804806,0.22023047380000002
2,110510,cc,3377,0.2971456427,27.9195721939,0.1408450704
3,110510,cc,3378,0.5627134744,17.8794360595,0.2317541613
3,110510,cc,3378,0.5423401847,17.8261657875,0.16389244560000002
-2,110510,cc,3381,0.5760157175,19.797269314,0.1959026889
-2,110510,cc,3381,0.5689766216000001,16.5212411991,0.2483994878
0,110510,co,3382,0.6363458755,26.2303526211,0.18950064020000001
0,110510,cc,3384,0.5920876857,22.4639854209,0.22791293210000002
2,110510,cc,3385,0.37915687730000003,22.9209494813,0.0870678617
2,110510,cc,3385,0.2526809302,24.8328406653,0.2087067862
-1,110510,cc,3386,0.6143431161,21.4034002547,0.1318822023
-1,110510,cc,3386,0.5650527225,24.4109908874,0.08322663250000001
-2,110510,cc,3387,0.39997364090000004,24.8501783139,0.1280409731
-1,110510,cc,3388,0.4519925368,20.8743710247,0.1434058899
-2,110510,cc,3389,0.3641615036,20.7948504228,0.17797695260000002
0,110510,cc,3390,0.29908663960000004,19.5414562399,0.2496798976
0,110510,co,3390,0.6847363673,21.3190337711,0.2330345711
-1,110510,cc,3391,0.5568456066,19.2152275891,0.21126760560000002
-1,110510,cc,3391,0.6302549084,17.3270076513,0.40717029450000003
0,110510,cc,3393,0.8478001930000001,22.1646903243,0.1344430218
-1,110510,cc,3394,0.1868569264,26.0497511127,0.10499359800000001
-1,110510,cc,3394,0.2675888756,19.0189525187,0.1536491677
-1,110510,cc,3394,0.3626351331,21.9248953397,0.0896286812
-1,110510,co,3394,0.6164612515,19.1435069618,0.1549295775
0,110510,cc,3395,0.17938487220000002,19.2178309711,0.1702944942
-2,110510,cc,3398,0.7113133536,19.7316404339,0.2035851472
0,110510,cc,3400,0.3458948295,19.0627558771,0.21126760560000002
-2,110510,cc,3401,0.4674361434,26.1956050151,0.1152368758
-2,110510,cc,3401,0.1093559771,29.0874783562,0.0678617157
-2,110510,cc,3401,0.6606656879,21.386880086,0.2765685019
-2,110510,cc,3402,0.3822542023,18.5737116171,0.49039692700000004
0,110510,co,3403,0.6281468664000001,19.1300242557,0.2125480154
0,110510,cc,3403,0.35907902270000003,19.3750093981,0.09346991040000001
0,110510,cc,3403,0.516091484,19.5593705337,0.21126760560000002
-2,110510,cc,3404,0.6525280075000001,17.7555848486,0.119078105
-1,110510,cc,3405,0.6756038355,18.3533925939,0.3290653009
-1,110510,cc,3405,0.6000626619,21.645870198,0.1818181818
3,110510,cc,3406,0.178734166,26.7952075911,0.1139564661
3,110510,cc,3406,0.8165435745,20.439265816,0.0985915493
0,110510,cc,3407,0.2296275858,22.6515529382,0.0973111396
0,110510,cc,3407,0.8308692401000001,21.3046372437,0.0921895006
-2,110510,cc,3410,0.47588096690000004,24.3027350557,0.2893725992
2,110510,cc,3411,0.6673202241,17.9484993551,0.3418693982
2,110510,cc,3411,0.30373170780000003,19.558662983,0.1549295775
-1,110510,cc,3413,0.7434405922,23.355489394,0.2125480154
-1,110510,cc,3413,0.6987246667,21.2745411003,0.133162612
-1,110510,cc,3415,0.6896647855,22.2674462042,0.1792573624
-1,110510,cc,3415,0.613257331,18.2583029576,0.1088348271
2,110510,cc,3416,0.273380434,21.5439398671,0.1395646607
2,110510,cc,3416,0.37452331580000003,22.1522239821,0.1446862996
2,110510,cc,3416,0.39625674320000004,19.5693988626,0.2496798976
-1,110510,cc,3417,0.6289060507,18.8474493136,0.3124199744
-1,110510,cc,3419,0.1558634233,26.214129899,0.0793854033
-1,110510,cc,3419,0.5548375354,18.6097844921,0.2125480154
-2,110510,cc,3420,0.2909135818,19.6355932132,0.15236875800000002
-2,110510,cc,3421,0.24126694210000002,23.1639399805,0.2586427657
3,110510,cc,3423,0.6499285705,20.9166480068,0.14980793850000002
-3,110510,cc,3424,0.34394587320000003,16.499367105,0.2471190781
-3,110510,cc,3424,0.3288163981,27.7012733198,0.0768245839
-3,110510,cc,3424,0.4091908671,15.3145305678,0.1971830986
1,110510,cc,3425,0.2773756598,22.4490877867,0.1357234315
1,110510,cc,3425,0.5780160573,19.3821628338,0.1562099872
3,110510,cc,3426,0.5305688369,17.4654587137,0.1741357234
3,110510,cc,3426,0.5445647699,22.3452800747,0.08322663250000001
3,110510,cc,3426,0.2494048026,16.9056593317,0.1805377721
1,110510,co,3427,0.8794911018,19.8224686488,0.0973111396
-2,110510,cc,3428,0.6527279908,20.8515000424,0.19206145970000002
3,110510,cc,3432,0.5741136502,19.0148142786,0.7938540333
1,110510,cc,3433,0.6177751537,17.3030183417,0.11267605630000001
1,110510,cc,3433,0.4833447762,18.8413822033,0.15236875800000002
1,110510,cc,3434,0.5981519592,19.5094993276,0.4110115237
-1,110510,cc,3435,0.5459934429000001,15.3925349225,0.12163892450000001
-1,110510,cc,3435,0.6197546827,18.2489845058,0.1600512164
-1,110510,cc,3436,0.4102225232,20.8617377193,0.1907810499
-2,110510,cc,3437,0.5810825187,24.1387443478,0.20614596670000002
-2,110510,co,3437,0.6488640025,16.0792500947,0.12163892450000001
0,110510,co,3438,0.5950074834,19.510675547399998,0.2586427657
0,110510,cc,3439,0.3177503064,18.2208038687,0.1011523688
-1,110510,co,3440,0.592185473,24.1325297084,0.13060179260000002
-1,110510,cc,3440,0.27297353620000003,19.8764757254,0.3994878361
-1,110510,cc,3441,0.60604362,20.5134938301,0.23943661970000002
-1,110510,cc,3441,0.4986132451,18.9275226697,0.3085787452
-1,110510,cc,3441,0.6487636996,22.2235968391,0.0896286812
-3,110510,cc,3442,0.3990027196,26.7011331261,0.0717029449
-3,110510,cc,3442,0.4343031305,22.1804748004,0.1408450704
0,110510,cc,3445,0.7335295612,20.956809183,0.14212548020000002
0,110510,cc,3445,0.5283309078,17.1118835433,0.18309859150000002
-1,110510,cc,3446,0.2220995779,31.38080412,0.060179257400000005
-1,110510,cc,3446,0.5107634782,19.7204535047,0.1062740077
0,110510,co,3447,0.6236192576,18.1346392332,0.2740076825
0,110510,cc,3447,0.42355618300000003,19.8388251958,0.1536491677
0,110510,co,3448,0.6533072234,16.8740234423,0.5941101152
0,110510,cc,3448,0.48713521810000004,15.4889166935,0.1203585147
-3,110510,cc,3450,0.49982512830000003,20.668660146,0.1677336748
-3,110510,cc,3450,0.6041959856,18.0972583151,0.1062740077
-3,110510,cc,3451,0.45719107750000004,18.060132534,0.1677336748
-3,110510,cc,3452,0.907467962,22.1323267262,0.0883482714
-3,110510,cc,3452,0.288020586,26.7962578218,0.11011523690000001
-1,110510,cc,3453,0.3953661913,19.8761606641,0.0985915493
0,110510,cc,3454,0.5336837549,17.7935384564,0.1177976953
0,110510,co,3454,0.6776548102000001,16.778162248,0.1792573624
0,110510,cc,3456,0.5291741318000001,21.7152602956,0.1805377721
1,110510,cc,3457,0.5426527683,24.8136292192,0.0806658131
1,110510,cc,3458,0.40174888880000004,26.2964203534,0.0755441741
1,110510,co,3458,0.6596004981,19.7850986635,0.20614596670000002
-1,110510,cc,3459,0.45797926120000004,18.1175308759,0.1677336748
-1,110510,cc,3459,0.6107680075,18.4112692564,0.2701664533
-1,110510,cc,3459,0.6767249418,18.8674420663,0.1088348271
-2,110510,cc,3460,0.2800334054,20.2428824647,0.2010243278
-2,110510,cc,3460,0.43214778260000003,17.389237436,0.22791293210000002
-2,110510,co,3461,0.8803060556000001,23.7853768892,0.1241997439
-2,110510,cc,3461,0.7683800562,19.6245896108,0.1574903969
-1,110510,cc,3462,0.7775552793,19.9923577648,0.20614596670000002
-2,110510,co,3464,0.7113747348,23.4750881406,0.08194622280000001
2,110510,cc,3465,0.5337828498,21.0263257887,0.0921895006
2,110510,co,3465,0.7571569529000001,18.9589308355,0.16389244560000002
-1,110510,cc,3467,0.4706884751,21.2537430609,0.0909090909
2,110510,cc,3468,0.7824423880000001,22.1426084166,0.0896286812
2,110510,cc,3468,0.5068077761,20.6335073783,0.1446862996
-2,110510,cc,3471,0.5924543321,22.9883078187,0.171574904
1,110510,cc,3473,0.4679643107,19.1338103643,0.1037131882
1,110510,co,3474,0.8472381222,19.9338052762,0.1549295775
1,110510,cc,3474,0.4505333871,18.9651269457,0.21126760560000002
1,110510,cc,3474,0.4224158905,19.6841777279,0.1510883483
-3,110510,co,3476,0.4182228395,16.8064410524,0.2880921895
-3,110510,cc,3476,0.5821149893,19.5693143671,0.2074263764
2,110510,cc,3479,0.5978383061,19.8572239891,0.1459667093
0,110510,cc,3480,0.5112695474,22.426507013,0.2240717029
0,110510,cc,3480,0.23631854300000002,24.8593392344,0.1241997439
1,110510,cc,3481,0.46985537050000004,20.5923088669,0.1024327785
1,110510,cc,3481,0.4690221772,18.121983634,0.1690140845
1,110510,cc,3481,0.8229028657,17.206197791,0.11011523690000001
1,110510,co,3481,0.5110550276,24.6869676075,0.12291933420000001
2,110510,cc,3482,0.3812881569,21.8657737231,0.22023047380000002
2,110510,cc,3482,0.5763293417,17.385978699,0.40717029450000003
-2,110510,cc,3483,0.7208140641,18.7416098602,0.1574903969
-2,110510,cc,3483,0.6411777436,21.6685158143,0.0883482714
-2,110510,cc,3485,0.4277849609,16.243548621,0.1792573624
-2,110510,co,3485,0.5982787064,25.9025044588,0.1882202305
0,110510,cc,3488,0.1437153696,30.3100395903,0.0909090909
0,110510,cc,3489,0.34697052580000004,19.0998272761,0.2010243278
-1,110510,cc,3490,0.5001245933,19.8517599145,0.5006402049
1,110510,co,3492,0.8149499518000001,24.2154357202,0.12163892450000001
1,110510,cc,3492,0.45230038720000004,15.8758866464,0.1882202305
0,110510,co,3493,0.5948129506000001,16.9607649978,0.2355953905
0,110510,co,3493,0.725640013,19.4981133583,0.2023047375
0,110510,co,3493,0.5408498473000001,25.0073283217,0.1626120359
2,110510,cc,3495,0.6993265414000001,21.0707636775,0.28553137
-1,110510,cc,3496,0.47086993530000004,18.9665841756,0.15877080670000002
0,110510,cc,3498,0.3459180047,17.7471040366,0.1702944942
0,110510,cc,3498,0.6392722244,21.6980289149,0.2304737516
0,110510,cc,3498,0.40697742330000003,19.0384456742,0.1600512164
-1,110510,cc,3499,0.430845383,19.7078992386,0.0985915493
-1,110510,co,3499,0.5164977825,26.8329307132,0.11267605630000001
2,110510,cc,3500,0.4155381929,17.0663691693,0.23431498080000002
1,110510,cc,3501,0.4071984662,17.7301562816,0.1766965429
2,110510,cc,3502,0.2664129827,18.319895252,0.218950064
-3,110510,cc,3504,0.6878308918,18.6155159123,0.1626120359
0,110510,cc,3505,0.4092018667,19.8643334423,0.1037131882
0,110510,cc,3505,0.5064689114,17.7955090622,0.11267605630000001
-1,110510,cc,3506,0.9056253142,22.0763434815,0.0870678617
0,110510,co,3507,0.6564899237,24.7264995633,0.2471190781
-3,110510,cc,3508,0.1461470546,20.6960537087,0.09346991040000001
-1,110510,co,3509,0.6283281992,16.6315626047,0.357234315
-3,110510,cc,3511,0.46936132550000004,17.6250088642,0.17541613320000002
-3,110510,cc,3511,0.28366670050000004,23.2874911286,0.21766965430000002
-1,110510,cc,3512,0.5948305199,19.6748724856,0.3085787452
-1,110510,cc,3512,0.49662234530000005,20.6947544165,0.1971830986
2,110510,cc,3514,0.6327601079,19.1574100992,0.11011523690000001
1,110510,cc,3516,0.3806111465,17.6709614146,0.1152368758
1,110510,cc,3516,0.49297284480000003,20.4389679606,0.14724711910000002
1,110510,cc,3517,0.5629204104000001,17.8580485445,0.1677336748
1,110510,cc,3517,0.5655446182,19.4986033964,0.3021766965
2,110510,cc,3518,0.4238202259,24.4770946297,0.1690140845
1,110510,cc,3519,0.3378264039,20.9784796657,0.19206145970000002
0,110510,cc,3521,0.6599236492,18.0604756102,0.11267605630000001
0,110510,cc,3521,0.5055752455,19.9061913581,0.2496798976
3,110510,cc,3522,0.5606514019000001,19.096191663,0.14980793850000002
-1,110510,cc,3527,0.33672488570000003,24.7456615679,0.16133162610000001
-1,110510,cc,3528,0.4876380229,24.3758919736,0.1574903969
2,110510,cc,3536,0.6110627189,18.2372557961,0.3290653009
3,110510,cc,3537,0.48042909030000003,18.8058896521,0.1037131882
3,110510,cc,3537,0.5722183487,17.8384205263,0.3828425096
-3,110510,cc,3538,0.3833033481,19.0717754966,0.0973111396
2,110510,cc,3539,0.4130641128,16.6965094009,0.23815621
2,110510,cc,3540,0.5735634633000001,20.503941409,0.1907810499
2,110510,cc,3540,0.4112169351,16.3094804502,0.1241997439
-1,110510,cc,3543,0.5510145162,16.9481966408,0.2355953905
1,110510,cc,3544,0.4198833005,17.8739447703,0.23687580030000002
1,110510,cc,3544,0.5308537205,20.9660103716,0.0909090909
2,110510,cc,3545,0.3212878568,16.9302624726,0.24455825860000002
-1,110510,cc,3546,0.3707192371,25.938641562,0.11267605630000001
-1,110510,co,3546,0.9215492612,18.8188661848,0.1600512164
-3,110510,cc,3547,0.41522710100000004,15.3766011411,0.1318822023
-3,110510,cc,3547,0.4549736931,21.1222205541,0.1459667093
-3,110510,co,3547,0.7759076043,18.6806430968,0.1062740077
-1,110510,cc,3548,0.5937435218,21.1936321755,0.23943661970000002
2,110510,cc,3549,0.6585542505,20.0899445543,0.49551856590000004
2,110510,cc,3549,0.4666775966,18.8390825077,0.1011523688
0,110510,cc,3550,0.559362584,17.432413607,0.119078105
0,110510,cc,3550,0.5913340134,24.4738579827,0.16133162610000001
0,110510,cc,3550,0.7686156198,22.7546578128,0.0883482714
1,110510,cc,3551,0.8938868048,21.9654544323,0.0960307298
-2,110510,cc,3553,0.723011873,19.2058815568,0.15236875800000002
-2,110510,cc,3553,0.2534932592,18.4877314639,0.1741357234
1,110510,cc,3554,0.3204217998,19.0309961915,0.1062740077
1,110510,co,3554,0.6928718215,21.4016277213,0.1434058899
-2,110510,cc,3555,0.42300860170000004,17.4130175518,0.29449423820000004
1,110510,cc,3556,0.5300516200000001,18.4619899423,0.48015364920000003
1,110510,cc,3556,0.402191228,26.5644014364,0.14212548020000002
0,110510,cc,3557,0.3902732575,17.3437926233,0.1907810499
0,110510,cc,3557,0.4446440923,23.5209483764,0.0781049936
0,110510,cc,3558,0.3424594736,26.132659274,0.0717029449
0,110510,cc,3559,0.2484994711,16.684299596,0.3072983355
0,110510,cc,3559,0.5077032054,21.0758193164,0.18309859150000002
0,110510,cc,3560,0.5644210476,20.4773658999,0.1446862996
0,110510,cc,3560,0.3696429385,23.4615633875,0.2509603073
2,110510,cc,3561,0.4352206873,20.3519002256,0.0921895006
2,110510,cc,3561,0.2640182779,22.3627586477,0.13060179260000002
2,110510,cc,3563,0.6702656587,23.1008886609,0.0845070423
-1,110510,cc,3564,0.46250612210000003,19.9283430486,0.1434058899
0,110510,cc,3565,0.5123311789,21.0464530797,0.1882202305
0,110510,cc,3565,0.5596573578,19.983505159,0.1549295775
0,110510,cc,3566,0.5870375213,21.5504869132,0.0909090909
1,110510,cc,3567,0.5020714675,23.4378233091,0.171574904
1,110510,cc,3567,0.5334588859,21.9922853403,0.1241997439
1,110510,cc,3567,0.7304934741,22.888794021,0.1395646607
1,110510,cc,3569,0.6915852653,21.9448480849,0.13060179260000002
-2,110510,cc,3570,0.6773236711,18.7110599652,0.15877080670000002
-2,110510,cc,3570,0.4243949313,16.251199567,0.1088348271
0,110510,cc,3571,0.6702723949,22.3295342678,0.1357234315
0,110510,co,3571,0.6307522889,26.3963367021,0.0755441741
0,110510,cc,3573,0.5296347412,20.946866793,0.3802816901
0,110510,cc,3573,0.45259366980000004,21.5940870198,0.0909090909
-1,110510,cc,3575,0.5892069327,17.7566556877,0.2752880922
-1,110510,cc,3575,0.5554639757000001,20.3106826227,0.1459667093
2,110510,cc,3576,0.5920091278,19.1166508966,0.257362356
1,110510,cc,3578,0.4423988015,18.9356471064,0.16389244560000002
1,110510,cc,3578,0.5068406299,22.5804024274,0.133162612
1,110510,cc,3578,0.7187807035,20.7089563485,0.1843790013
1,110510,cc,3579,0.4843366116,19.4492397908,0.3521126761
1,110510,cc,3579,0.2231026193,21.6374968531,0.1485275288
2,110510,cc,3581,0.2524437255,20.5169561312,0.0973111396
1,110510,cc,3582,0.44555738300000003,21.0513824153,0.23815621
1,110510,cc,3582,0.3922695465,16.70398705,0.1818181818
-1,110510,co,3585,0.6862828404,20.301165179,0.1997439181
-1,110510,cc,3585,0.501215669,19.3103332722,0.3149807939
-1,110510,cc,3587,0.3498738822,25.8328866973,0.1165172855
0,110510,cc,3588,0.4262628751,16.51466318,0.3072983355
-1,110510,cc,3589,0.788202999,19.4904236705,0.0985915493
-1,110510,cc,3589,0.5119891516,22.8555013105,0.1741357234
0,110510,cc,3590,0.4054895354,17.6930683611,0.1702944942
0,110510,cc,3590,0.4558160733,18.8185475013,0.5326504481000001
0,110510,cc,3590,0.3719107015,20.2635328959,0.1062740077
1,110510,cc,3591,0.6377620521,19.8556898537,0.1562099872
1,110510,cc,3591,0.5625494408,25.1616797034,0.119078105
-2,110510,cc,3592,0.3287541049,18.6713161425,0.1549295775
-2,110510,cc,3592,0.4091904403,18.0683336042,0.16133162610000001
1,110510,co,3594,0.5449055012,15.5367609363,0.2650448143
1,110510,cc,3595,0.3580051441,19.0720794751,0.1088348271
3,110510,cc,3596,0.7707568847,20.5939140482,0.19462227910000002
3,110510,cc,3596,0.31317054450000004,21.5305325023,0.2727272727
0,110510,cc,3598,0.4893986805,26.4552122047,0.1152368758
0,110510,cc,3598,0.6490528878,20.3250513369,0.3457106274
2,110510,cc,3599,0.8064850136,22.9763770695,0.0896286812
3,110510,pta,3202,0.6118343420000001,16.5895917787,0.17541613320000002
3,110510,pta,3202,0.4674428366,15.7061553655,0.1626120359
-2,110510,pta,3203,0.7309415833,25.2474551104,0.1037131882
1,110510,pta,3204,0.6347892428,15.5793980886,0.1395646607
3,110510,pta,3208,0.6767037772000001,23.1268476328,0.0985915493
2,110510,pta,3210,0.6754857087,17.2736079309,0.17797695260000002
0,110510,pta,3211,0.7835526774,17.1784904088,0.1395646607
3,110510,pta,3212,0.5621188302,26.1446142634,0.2138284251
0,110510,pta,3216,0.8045451691000001,21.0749865091,0.0806658131
0,110510,pta,3221,0.8173095505,18.7610957266,0.11139564660000001
2,110510,pta,3228,0.8298211098,19.8487989294,0.18309859150000002
3,110510,pta,3231,0.7679231739,18.2435639913,0.1152368758
-1,110510,pta,3234,0.6165978165,17.0021847474,0.24455825860000002
-1,110510,pta,3235,0.8435295228,21.5095816724,0.1357234315
0,110510,pta,3241,0.3310710926,17.4788140131,0.2035851472
1,110510,pta,3243,0.6348135588,21.3693220652,0.18309859150000002
1,110510,pta,3248,0.7859800990000001,22.4328410094,0.0806658131
1,110510,pta,3248,0.6568930969,22.1101494969,0.09346991040000001
0,110510,pta,3251,0.3664831257,21.8796675431,0.1370038412
0,110510,pta,3253,0.8070972582,22.3863438658,0.10499359800000001
-1,110510,pta,3258,0.6730640127,17.6749608287,0.1344430218
-1,110510,pta,3274,0.6479990419,17.5348100961,0.12291933420000001
2,110510,pta,3276,0.9000529578,21.2244270651,0.0896286812
1,110510,pta,3284,0.414386228,15.3366953051,0.27144686300000004
2,110510,pta,3287,0.7170607594,25.1982532482,0.08322663250000001
-1,110510,pta,3288,0.7172025495000001,24.9463134888,0.11011523690000001
3,110510,pta,3296,0.8101285456,17.956462322,0.1165172855
-1,110510,pta,3304,0.44829956870000004,16.5065244719,0.1984635083
-1,110510,pta,3304,0.43702150570000003,21.7551729124,0.0909090909
-2,110510,pta,3314,0.6792064925,18.056959038,0.1805377721
1,110510,pta,3322,0.6866704532,25.8690539133,0.0768245839
0,110510,pta,3325,0.6593010690000001,23.5514915452,0.1280409731
-1,110510,pta,3326,0.8412498524,20.0827162275,0.1280409731
-2,110510,pta,3327,0.5969442778,16.9013006709,0.14212548020000002
0,110510,pta,3330,0.4680786457,18.8471657453,0.1843790013
0,110510,pta,3331,0.7964151613,22.0544647112,0.1357234315
0,110510,pta,3341,0.6495752969,24.2814824847,0.0896286812
-1,110510,pta,3353,0.4692383687,26.6621051424,0.1241997439
0,110510,pta,3357,0.5696699925,16.3369705891,0.13060179260000002
2,110510,pta,3360,0.4960306112,23.7403040246,0.10499359800000001
0,110510,pta,3368,0.8178812599,21.6303720764,0.0985915493
-1,110510,pta,3380,0.6749252771,14.9174227684,0.138284251
0,110510,pta,3384,0.7969015495,22.7856205059,0.1434058899
-2,110510,pta,3402,0.7962750190000001,21.9324353653,0.0883482714
3,110510,pta,3406,0.9103483968,22.3418362798,0.0896286812
2,110510,pta,3414,0.7158404485000001,16.3847842704,0.1344430218
-1,110510,pta,3417,0.6978138911,17.6499210719,0.1446862996
3,110510,pta,3418,0.6947192471,20.0204899166,0.1241997439
3,110510,pta,3418,0.5520577077000001,20.6546497475,0.1139564661
-1,110510,pta,3419,0.7458056656000001,22.9293224229,0.0921895006
-2,110510,pta,3421,0.7727451932,22.8827583642,0.1024327785
3,110510,pta,3431,0.5096823389,18.2130302267,0.1536491677
3,110510,pta,3432,0.6331580444,16.6890890278,0.1574903969
0,110510,pta,3438,0.3386505755,25.3656450378,0.1139564661
2,110510,pta,3444,0.7376730476000001,17.6966278103,0.15877080670000002
0,110510,pta,3454,0.4426697618,27.1801438904,0.08194622280000001
-2,110510,pta,3455,0.3940286981,16.9024152781,0.1907810499
1,110510,pta,3457,0.6573670266,20.1302703813,0.1843790013
-1,110510,pta,3459,0.8470995414,18.351255942,0.1139564661
-2,110510,pta,3464,0.8123972363,22.8023930584,0.12163892450000001
-1,110510,pta,3467,0.6043026785,17.2206453005,0.204865557
2,110510,pta,3468,0.8500511355,18.3939469615,0.13060179260000002
2,110510,pta,3468,0.795428596,24.0927505981,0.0883482714
0,110510,pta,3469,0.5934500166000001,16.1826325861,0.204865557
1,110510,pta,3473,0.8175737428000001,21.3639862092,0.09987195900000001
2,110510,pta,3479,0.8767798949000001,18.7320997789,0.1702944942
0,110510,pta,3480,0.7323425061000001,24.4114985005,0.1485275288
2,110510,pta,3487,0.6001532631000001,16.387049706,0.1395646607
0,110510,pta,3489,0.57277299,18.2501183007,0.18950064020000001
-1,110510,pta,3496,0.5050314416,25.2417310351,0.1997439181
-2,110510,pta,3497,0.38522951520000004,19.8843626698,0.43405889880000004
1,110510,pta,3501,0.6162717904,26.0821079268,0.1651728553
2,110510,pta,3502,0.5093818451000001,20.560095971,0.2291933419
-3,110510,pta,3508,0.3353487388,20.0469032943,0.2586427657
-1,110510,pta,3510,0.4523643211,13.7663094238,0.1997439181
-3,110510,pta,3511,0.5176687056,19.8688881775,0.19206145970000002
-1,110510,pta,3512,0.8416120959000001,20.1753469989,0.09987195900000001
1,110510,pta,3513,0.8666362287,22.1291829327,0.0870678617
1,110510,pta,3516,0.7365246846,22.025061621,0.1254801536
1,110510,pta,3516,0.5809826865000001,20.9071895685,0.1062740077
2,110510,pta,3518,0.8122714373000001,18.1155530156,0.15236875800000002
2,110510,pta,3518,0.8225386393,22.4082156215,0.133162612
1,110510,pta,3519,0.5261602965000001,19.957873665,0.2163892446
-1,110510,pta,3527,0.49326674470000004,27.19259668,0.0729833547
-1,110510,pta,3528,0.8174439136,23.7484295956,0.12291933420000001
-3,110510,pta,3530,0.6412116320000001,16.1601171574,0.1280409731
-3,110510,pta,3530,0.6598696675,17.0576659419,0.1984635083
1,110510,pta,3532,0.7475701602,24.4168858501,0.1152368758
-3,110510,pta,3538,0.4038558299,28.2750493828,0.0717029449
2,110510,pta,3540,0.8713985961,24.0239590644,0.11011523690000001
0,110510,pta,3558,0.4308348347,26.425229,0.0870678617
